TrendingID,TrendingDate,PeakRank,AppearancesOnChart,ConsecutiveAppearancesOnChart
49626,2020-01-30,75,5,5,
49627,2020-01-23,75,5,5,
49628,2020-01-16,75,5,5,
49629,2020-02-13,33,15,15,
49630,2020-02-06,33,15,15,
49631,2020-01-30,33,15,15,
49632,2020-01-23,33,15,15,
49633,2020-01-16,33,15,15,
49634,2020-01-09,33,15,15,
49635,2020-01-02,33,15,15,
49636,2019-12-26,33,15,15,
49637,2020-02-13,192,1,1,
49638,2020-02-13,2,55,55,
49639,2020-02-06,2,55,55,
49640,2020-01-30,2,55,55,
49641,2020-01-23,2,55,55,
49642,2020-01-16,2,55,55,
49643,2020-01-09,2,55,55,
49644,2020-01-02,2,55,55,
49645,2019-12-26,2,55,55,
49646,2019-12-19,2,55,55,
49647,2019-12-12,2,55,55,
49648,2019-12-05,2,55,55,
49649,2019-11-28,2,55,55,
49650,2019-11-21,2,55,55,
49651,2019-11-14,2,55,55,
49652,2019-11-07,2,55,55,
49653,2019-10-31,2,55,55,
49654,2019-10-24,2,55,55,
49655,2019-10-17,2,55,55,
49656,2019-10-10,2,55,55,
49657,2019-10-03,2,55,55,
49658,2019-09-26,2,55,55,
49659,2019-09-19,2,55,55,
49660,2019-09-12,2,55,55,
49661,2019-09-05,2,55,55,
49662,2019-08-29,2,55,55,
49663,2019-08-22,2,55,55,
49664,2019-08-15,2,55,55,
49665,2019-08-08,2,55,55,
49666,2019-08-01,2,55,55,
49667,2019-07-25,2,55,55,
49668,2019-07-18,2,55,55,
49669,2019-07-11,2,55,55,
49670,2019-07-04,2,55,55,
49671,2019-06-27,2,55,55,
49672,2019-06-20,2,55,55,
49673,2019-06-13,2,55,55,
49674,2019-06-06,2,55,55,
49675,2019-05-30,2,55,55,
49676,2019-05-23,2,55,55,
49677,2019-05-16,2,55,55,
49678,2019-05-09,2,55,55,
49679,2019-05-02,2,55,55,
49680,2019-04-25,2,55,55,
49681,2019-04-18,2,55,55,
49682,2019-04-11,2,55,55,
49683,2019-04-04,2,55,55,
49684,2019-03-28,2,55,55,
49685,2019-03-21,2,55,55,
49686,2019-03-14,2,55,55,
49687,2019-03-07,2,55,55,
49688,2019-02-28,2,55,55,
49689,2019-02-21,2,55,55,
49690,2019-02-14,2,55,55,
49691,2019-02-07,2,55,55,
49692,2019-01-31,2,55,55,
49693,2020-02-13,2,55,7,
49694,2020-02-06,2,55,7,
49695,2020-01-30,2,55,7,
49696,2020-01-23,2,55,7,
49697,2020-01-16,2,55,7,
49698,2020-01-09,2,55,7,
49699,2020-01-02,2,55,7,
49700,2019-12-19,2,55,7,
49701,2019-12-12,2,55,7,
49702,2019-12-05,2,55,7,
49703,2019-11-28,2,55,7,
49704,2019-11-21,2,55,7,
49705,2019-11-14,2,55,7,
49706,2019-11-07,2,55,7,
49707,2019-10-31,2,55,7,
49708,2019-10-24,2,55,7,
49709,2019-10-17,2,55,7,
49710,2019-10-10,2,55,7,
49711,2019-10-03,2,55,7,
49712,2019-09-26,2,55,7,
49713,2019-09-19,2,55,7,
49714,2019-09-12,2,55,7,
49715,2019-09-05,2,55,7,
49716,2019-08-29,2,55,7,
49717,2019-08-22,2,55,7,
49718,2019-08-15,2,55,7,
49719,2019-08-08,2,55,7,
49720,2019-08-01,2,55,7,
49721,2019-07-25,2,55,7,
49722,2019-07-18,2,55,7,
49723,2019-07-11,2,55,7,
49724,2019-07-04,2,55,7,
49725,2019-06-27,2,55,7,
49726,2019-06-20,2,55,7,
49727,2019-06-13,2,55,7,
49728,2019-06-06,2,55,7,
49729,2019-05-30,2,55,7,
49730,2019-05-23,2,55,7,
49731,2019-05-16,2,55,7,
49732,2019-05-09,2,55,7,
49733,2019-05-02,2,55,7,
49734,2019-04-25,2,55,7,
49735,2019-04-18,2,55,7,
49736,2019-04-11,2,55,7,
49737,2019-04-04,2,55,7,
49738,2019-03-28,2,55,7,
49739,2019-03-21,2,55,7,
49740,2019-03-14,2,55,7,
49741,2019-03-07,2,55,7,
49742,2019-02-28,2,55,7,
49743,2019-02-21,2,55,7,
49744,2019-02-14,2,55,7,
49745,2019-02-07,2,55,7,
49746,2019-01-31,2,55,7,
49747,2019-01-24,2,55,7,
49748,2020-02-13,11,29,29,
49749,2020-02-06,11,29,29,
49750,2020-01-30,11,29,29,
49751,2020-01-23,11,29,29,
49752,2020-01-16,11,29,29,
49753,2020-01-09,11,29,29,
49754,2020-01-02,11,29,29,
49755,2019-12-26,11,29,29,
49756,2019-12-19,11,29,29,
49757,2019-12-12,11,29,29,
49758,2019-12-05,11,29,29,
49759,2019-11-28,11,29,29,
49760,2019-11-21,11,29,29,
49761,2019-11-14,11,29,29,
49762,2019-11-07,11,29,29,
49763,2019-10-31,11,29,29,
49764,2019-10-24,11,29,29,
49765,2019-10-17,11,29,29,
49766,2019-10-10,11,29,29,
49767,2019-10-03,11,29,29,
49768,2019-09-26,11,29,29,
49769,2019-09-19,11,29,29,
49770,2019-09-12,11,29,29,
49771,2019-09-05,11,29,29,
49772,2019-08-29,11,29,29,
49773,2019-08-22,11,29,29,
49774,2019-08-15,11,29,29,
49775,2019-08-08,11,29,29,
49776,2019-08-01,11,29,29,
49777,2020-02-06,103,1,1,
49778,2020-02-06,113,5,5,
49779,2020-01-30,113,5,5,
49780,2020-01-23,113,5,5,
49781,2020-01-16,113,5,5,
49782,2020-01-09,113,5,5,
49783,2020-02-06,128,1,1,
49784,2020-02-06,22,3,3,
49785,2020-01-30,22,3,3,
49786,2020-01-23,22,3,3,
49787,2020-02-06,136,1,1,
49788,2020-02-06,120,3,3,
49789,2020-01-30,120,3,3,
49790,2020-01-23,120,3,3,
49791,2020-02-06,76,3,3,
49792,2020-01-30,76,3,3,
49793,2020-01-23,76,3,3,
49794,2020-02-06,31,21,21,
49795,2020-01-30,31,21,21,
49796,2020-01-23,31,21,21,
49797,2020-02-06,183,1,1,
49798,2020-02-06,131,10,6,
49799,2020-01-30,131,10,6,
49800,2020-01-23,131,10,6,
49801,2020-01-16,131,10,6,
49802,2020-01-09,131,10,6,
49803,2020-01-02,131,10,6,
49804,2019-12-05,131,10,6,
49805,2019-11-28,131,10,6,
49806,2019-11-21,131,10,6,
49807,2019-11-14,131,10,6,
49808,2020-02-06,22,22,22,
49809,2020-01-30,22,22,22,
49810,2020-01-23,22,22,22,
49811,2020-01-16,22,22,22,
49812,2020-01-09,22,22,22,
49813,2020-01-02,22,22,22,
49814,2019-12-26,22,22,22,
49815,2019-12-19,22,22,22,
49816,2019-12-12,22,22,22,
49817,2020-02-06,11,56,1,
49818,2020-01-16,11,56,1,
49819,2020-01-09,11,56,1,
49820,2020-01-02,11,56,1,
49821,2019-12-12,11,56,1,
49822,2019-11-21,11,56,1,
49823,2019-11-14,11,56,1,
49824,2019-11-07,11,56,1,
49825,2019-10-31,11,56,1,
49826,2019-10-24,11,56,1,
49827,2019-10-17,11,56,1,
49828,2019-10-10,11,56,1,
49829,2019-10-03,11,56,1,
49830,2019-09-26,11,56,1,
49831,2019-09-19,11,56,1,
49832,2019-09-12,11,56,1,
49833,2019-09-05,11,56,1,
49834,2019-08-29,11,56,1,
49835,2019-08-22,11,56,1,
49836,2019-08-15,11,56,1,
49837,2019-08-08,11,56,1,
49838,2019-08-01,11,56,1,
49839,2019-07-25,11,56,1,
49840,2019-07-18,11,56,1,
49841,2019-07-11,11,56,1,
49842,2019-07-04,11,56,1,
49843,2019-06-27,11,56,1,
49844,2019-06-20,11,56,1,
49845,2019-06-13,11,56,1,
49846,2019-06-06,11,56,1,
49847,2019-05-30,11,56,1,
49848,2019-05-23,11,56,1,
49849,2019-05-16,11,56,1,
49850,2019-05-09,11,56,1,
49851,2019-05-02,11,56,1,
49852,2019-04-25,11,56,1,
49853,2019-04-18,11,56,1,
49854,2019-04-11,11,56,1,
49855,2019-04-04,11,56,1,
49856,2019-03-28,11,56,1,
49857,2019-03-21,11,56,1,
49858,2019-03-14,11,56,1,
49859,2019-03-07,11,56,1,
49860,2019-02-28,11,56,1,
49861,2019-02-21,11,56,1,
49862,2019-02-14,11,56,1,
49863,2019-02-07,11,56,1,
49864,2019-01-31,11,56,1,
49865,2019-01-24,11,56,1,
49866,2019-01-17,11,56,1,
49867,2019-01-10,11,56,1,
49868,2019-01-03,11,56,1,
49869,2018-12-27,11,56,1,
49870,2018-12-20,11,56,1,
49871,2018-12-13,11,56,1,
49872,2018-12-06,11,56,1,
49873,2020-02-06,2,30,1,
49874,2019-11-21,2,30,1,
49875,2019-11-14,2,30,1,
49876,2019-10-31,2,30,1,
49877,2019-10-24,2,30,1,
49878,2019-10-17,2,30,1,
49879,2019-10-10,2,30,1,
49880,2019-10-03,2,30,1,
49881,2019-09-26,2,30,1,
49882,2019-09-19,2,30,1,
49883,2019-09-12,2,30,1,
49884,2019-09-05,2,30,1,
49885,2019-08-29,2,30,1,
49886,2020-02-06,7,32,2,
49887,2020-01-30,7,32,2,
49888,2020-01-16,7,32,2,
49889,2020-01-09,7,32,2,
49890,2020-01-02,7,32,2,
49891,2019-12-26,7,32,2,
49892,2019-12-19,7,32,2,
49893,2019-12-12,7,32,2,
49894,2019-12-05,7,32,2,
49895,2019-11-28,7,32,2,
49896,2019-11-21,7,32,2,
49897,2019-11-14,7,32,2,
49898,2019-11-07,7,32,2,
49899,2019-10-31,7,32,2,
49900,2019-10-24,7,32,2,
49901,2019-10-17,7,32,2,
49902,2019-10-10,7,32,2,
49903,2019-10-03,7,32,2,
49904,2019-09-26,7,32,2,
49905,2019-09-19,7,32,2,
49906,2020-02-06,27,12,12,
49907,2020-01-30,27,12,12,
49908,2020-01-23,27,12,12,
49909,2020-02-06,67,46,2,
49910,2020-01-30,67,46,2,
49911,2019-08-22,67,46,2,
49912,2019-08-15,67,46,2,
49913,2019-08-08,67,46,2,
49914,2019-08-01,67,46,2,
49915,2019-07-25,67,46,2,
49916,2019-07-18,67,46,2,
49917,2019-07-11,67,46,2,
49918,2019-07-04,67,46,2,
49919,2019-06-27,67,46,2,
49920,2019-06-20,67,46,2,
49921,2019-06-13,67,46,2,
49922,2019-06-06,67,46,2,
49923,2019-05-30,67,46,2,
49924,2019-05-23,67,46,2,
49925,2019-05-16,67,46,2,
49926,2019-05-09,67,46,2,
49927,2019-05-02,67,46,2,
49928,2019-04-25,67,46,2,
49929,2019-04-18,67,46,2,
49930,2019-04-11,67,46,2,
49931,2019-04-04,67,46,2,
49932,2019-03-28,67,46,2,
49933,2019-03-21,67,46,2,
49934,2019-03-14,67,46,2,
49935,2019-03-07,67,46,2,
49936,2019-02-28,67,46,2,
49937,2019-02-21,67,46,2,
49938,2019-02-14,67,46,2,
49939,2019-02-07,67,46,2,
49940,2019-01-31,67,46,2,
49941,2019-01-24,67,46,2,
49942,2019-01-17,67,46,2,
49943,2019-01-10,67,46,2,
49944,2019-01-03,67,46,2,
49945,2018-12-27,67,46,2,
49946,2018-12-20,67,46,2,
49947,2018-12-13,67,46,2,
49948,2020-02-06,6,35,2,
49949,2020-01-30,6,35,2,
49950,2020-01-16,6,35,2,
49951,2020-01-09,6,35,2,
49952,2020-01-02,6,35,2,
49953,2019-12-19,6,35,2,
49954,2019-12-12,6,35,2,
49955,2019-12-05,6,35,2,
49956,2019-11-28,6,35,2,
49957,2019-11-21,6,35,2,
49958,2019-11-14,6,35,2,
49959,2019-11-07,6,35,2,
49960,2019-10-31,6,35,2,
49961,2019-10-24,6,35,2,
49962,2019-10-17,6,35,2,
49963,2019-10-10,6,35,2,
49964,2019-10-03,6,35,2,
49965,2019-09-26,6,35,2,
49966,2019-09-19,6,35,2,
49967,2019-09-12,6,35,2,
49968,2019-09-05,6,35,2,
49969,2019-08-29,6,35,2,
49970,2019-08-22,6,35,2,
49971,2020-02-06,32,22,22,
49972,2020-01-30,32,22,22,
49973,2020-01-23,32,22,22,
49974,2020-01-16,32,22,22,
49975,2020-01-09,32,22,22,
49976,2020-01-02,32,22,22,
49977,2019-12-26,32,22,22,
49978,2019-12-19,32,22,22,
49979,2019-12-12,32,22,22,
49980,2019-12-05,32,22,22,
49981,2020-01-30,26,2,2,
49982,2020-01-23,26,2,2,
49983,2020-01-30,30,2,2,
49984,2020-01-23,30,2,2,
49985,2020-01-30,38,2,2,
49986,2020-01-23,38,2,2,
49987,2020-01-30,99,7,7,
49988,2020-01-23,99,7,7,
49989,2020-01-16,99,7,7,
49990,2020-01-09,99,7,7,
49991,2020-01-02,99,7,7,
49992,2019-12-26,99,7,7,
49993,2019-12-19,99,7,7,
49994,2020-01-30,32,2,2,
49995,2020-01-23,32,2,2,
49996,2020-01-30,129,1,1,
49997,2020-01-30,44,2,2,
49998,2020-01-23,44,2,2,
49999,2020-01-30,164,1,1,
50000,2020-01-30,171,1,1,
50001,2020-01-30,9,14,14,
50002,2020-01-23,9,14,14,
50003,2020-01-16,9,14,14,
50004,2020-01-30,187,1,1,
50005,2020-01-30,50,8,1,
50006,2020-01-16,50,8,1,
50007,2020-01-09,50,8,1,
50008,2020-01-02,50,8,1,
50009,2019-12-26,50,8,1,
50010,2019-12-19,50,8,1,
50011,2019-12-12,50,8,1,
50012,2018-06-28,50,8,1,
50013,2020-01-30,31,35,1,
50014,2020-01-16,31,35,1,
50015,2020-01-09,31,35,1,
50016,2020-01-02,31,35,1,
50017,2019-12-19,31,35,1,
50018,2019-12-12,31,35,1,
50019,2019-12-05,31,35,1,
50020,2019-11-28,31,35,1,
50021,2019-11-21,31,35,1,
50022,2019-11-14,31,35,1,
50023,2019-11-07,31,35,1,
50024,2019-10-31,31,35,1,
50025,2019-10-24,31,35,1,
50026,2019-10-17,31,35,1,
50027,2019-10-10,31,35,1,
50028,2019-10-03,31,35,1,
50029,2019-09-26,31,35,1,
50030,2019-09-19,31,35,1,
50031,2019-09-12,31,35,1,
50032,2019-09-05,31,35,1,
50033,2019-08-29,31,35,1,
50034,2019-08-22,31,35,1,
50035,2019-08-15,31,35,1,
50036,2019-08-08,31,35,1,
50037,2019-08-01,31,35,1,
50038,2019-07-25,31,35,1,
50039,2019-07-18,31,35,1,
50040,2019-07-11,31,35,1,
50041,2019-07-04,31,35,1,
50042,2019-06-27,31,35,1,
50043,2019-06-20,31,35,1,
50044,2019-06-13,31,35,1,
50045,2019-06-06,31,35,1,
50046,2019-05-30,31,35,1,
50047,2019-05-23,31,35,1,
50048,2020-01-30,59,27,1,
50049,2020-01-09,59,27,1,
50050,2020-01-02,59,27,1,
50051,2019-12-05,59,27,1,
50052,2019-11-28,59,27,1,
50053,2019-11-21,59,27,1,
50054,2019-11-14,59,27,1,
50055,2019-11-07,59,27,1,
50056,2019-10-31,59,27,1,
50057,2019-10-24,59,27,1,
50058,2019-10-17,59,27,1,
50059,2019-10-10,59,27,1,
50060,2019-10-03,59,27,1,
50061,2019-09-26,59,27,1,
50062,2019-09-19,59,27,1,
50063,2019-09-12,59,27,1,
50064,2019-09-05,59,27,1,
50065,2019-08-29,59,27,1,
50066,2019-08-22,59,27,1,
50067,2020-01-30,52,2,2,
50068,2020-01-23,52,2,2,
50069,2020-01-23,49,1,1,
50070,2020-01-23,57,1,1,
50071,2020-01-23,62,1,1,
50072,2020-01-23,69,1,1,
50073,2020-01-23,70,1,1,
50074,2020-01-23,71,1,1,
50075,2020-01-23,72,1,1,
50076,2020-01-23,73,1,1,
50077,2020-01-23,74,1,1,
50078,2020-01-23,83,1,1,
50079,2020-01-23,90,1,1,
50080,2020-01-23,91,1,1,
50081,2020-01-23,94,1,1,
50082,2020-01-23,98,1,1,
50083,2020-01-23,100,1,1,
50084,2020-01-23,102,1,1,
50085,2020-01-23,113,1,1,
50086,2020-01-23,115,1,1,
50087,2020-01-23,118,1,1,
50088,2020-01-23,139,1,1,
50089,2020-01-23,148,1,1,
50090,2020-01-23,155,1,1,
50091,2020-01-23,157,1,1,
50092,2020-01-23,16,39,39,
50093,2020-01-16,16,39,39,
50094,2020-01-09,16,39,39,
50095,2020-01-02,16,39,39,
50096,2019-12-26,16,39,39,
50097,2019-12-19,16,39,39,
50098,2019-12-12,16,39,39,
50099,2019-12-05,16,39,39,
50100,2019-11-28,16,39,39,
50101,2019-11-21,16,39,39,
50102,2019-11-14,16,39,39,
50103,2019-11-07,16,39,39,
50104,2019-10-31,16,39,39,
50105,2019-10-24,16,39,39,
50106,2019-10-17,16,39,39,
50107,2019-10-10,16,39,39,
50108,2019-10-03,16,39,39,
50109,2019-09-26,16,39,39,
50110,2019-09-19,16,39,39,
50111,2019-09-12,16,39,39,
50112,2019-09-05,16,39,39,
50113,2019-08-29,16,39,39,
50114,2019-08-22,16,39,39,
50115,2019-08-15,16,39,39,
50116,2019-08-08,16,39,39,
50117,2019-08-01,16,39,39,
50118,2019-07-25,16,39,39,
50119,2019-07-18,16,39,39,
50120,2019-07-11,16,39,39,
50121,2019-07-04,16,39,39,
50122,2019-06-27,16,39,39,
50123,2019-06-20,16,39,39,
50124,2019-06-13,16,39,39,
50125,2019-06-06,16,39,39,
50126,2019-05-30,16,39,39,
50127,2019-05-23,16,39,39,
50128,2019-05-16,16,39,39,
50129,2019-05-09,16,39,39,
